views,likes,comment_count,category_id
2392407,49383,2500,10
7527138,443487,40639,20
4838172,46426,5786,24
15228152,550124,27083,24
21524828,345985,29640,24
10364125,122438,5710,10
53414805,914317,41574,1
21986883,472521,14297,10
6731401,86419,13443,28
3613243,77927,5607,10
2877877,158678,12243,26
20934803,359012,12451,10
1050795,32398,6826,24
3388770,73765,14088,24
979034,33160,2864,26
3879095,187335,24577,10
1297140,10892,11461,25
3733256,75328,11126,24
1074997,43153,81289,24
2206482,17279,2325,1
530133,17114,1335,23
281755,33802,3370,10
216239,4542,171,24
14528223,389819,40586,24
1073187,60972,11759,1
815893,82899,11895,10
429174,10910,1111,25
227695,13435,866,27
2627616,66184,6802,24
676111,23613,1773,26
1994159,122882,15972,22
1368042,32230,2499,23
3313002,50214,6703,24
660168,8306,1929,26
249342,4827,418,24
796180,57487,3293,10
741901,42077,4836,1
1928200,215158,20980,10
3295642,63965,5591,24
952970,7698,4054,17
28737776,1869491,301693,22
19687255,1101522,64156,10
3154373,79911,6854,26
1875878,105866,4881,24
1029089,7382,703,10
4757330,220797,23416,24
17741854,211522,43359,1
10592828,204228,37655,1
12091294,417671,36042,17
328911,3591,405,24
864526,7056,2275,24
489002,49225,4041,10
1830309,42577,6803,24
1956044,14041,1804,1
8959047,78053,0,28
2677246,105018,6978,10
4423681,194798,88240,20
725870,83119,4902,10
4551374,67414,6523,22
754273,9395,383,24
747668,32262,2619,10
458754,20903,1797,26
1273539,30248,4967,24
4335093,50493,0,24
338841,17944,1560,24
977202,19558,4094,24
1061655,27984,4421,19
3966025,95544,7465,24
7041821,171424,20665,24
3849637,95348,8635,22
719786,33020,7218,28
3117874,105665,11489,20
2253654,36386,4309,10
1960627,207122,18608,10
2093034,31519,4531,23
1217496,21304,17887,24
20873451,857706,75079,10
964306,19421,1546,24
66529577,2488565,142410,10
1084028,55309,7361,26
2254848,128146,11372,10
11418564,1787814,154893,10
5103739,187688,12998,22
3931389,97697,9650,23
11737620,330463,10837,10
1361130,39862,4694,23
586578,26977,1084,10
973046,22357,2474,28
1242327,71845,4239,10
5057362,151371,8768,26
568102,9226,934,24
981626,11715,370,10
1035267,28325,4513,28
5133886,2534,542,1
554819,51944,3756,10
3101026,82905,7474,23
658869,36771,2906,27
70717211,1625016,93571,10
7556324,343193,23543,26
569450,16328,852,23
1606004,119773,20571,28
1566040,33387,2003,24
9455135,225688,59116,20
37390594,752854,75584,24
429342,13956,2829,27
1064224,4610,7386,24
6793285,176412,49636,22
738009,6182,7839,17
3966111,106598,8534,10
353290,11283,647,10
608193,11496,919,24
1437635,114982,19648,24
781140,20957,671,22
1859860,57806,6020,1
1010433,46074,2700,17
2228783,188249,13660,26
2161847,66718,6319,26
906600,35687,1870,10
5314707,128292,21750,1
2627729,62244,8414,24
304988,1250,375,24
2066597,87942,12412,24
702394,17485,3634,24
1003575,38898,1777,1
1395293,8875,2442,17
10467547,1124627,69089,10
1641560,26023,5337,22
5906749,160778,18267,1
3716209,72887,22950,23
3920654,63235,7453,15
966538,57463,4718,26
1291397,73235,7596,23
3313212,90339,29361,22
1609306,35919,3358,24
1625218,39362,15362,24
1329779,55700,22812,23
1329725,57287,6444,26
632216,6032,496,23
989178,13795,1138,24
26290622,428501,24813,10
399851,16184,1757,26
5103644,168869,13757,10
680159,14390,418,10
2336836,87268,15401,10
1656304,76438,17932,20
2607583,135718,7201,10
3333620,161776,15355,23
1358040,71268,5949,26
2138139,101088,2599,24
1837094,40093,1428,10
14855885,498269,25681,10
19256271,616761,37404,10
5437433,211896,22197,10
316016,7649,1225,20
715416,27182,903,10
572076,6440,482,23
5564293,30766,15404,15
12373691,277432,11319,23
1920682,49031,7874,24
1653757,13831,4627,24
2127937,128258,6572,27
33995272,776170,35466,10
1807156,44432,4652,28
1070620,18241,2105,15
2105841,45230,1154,10
1956625,19636,3476,24
3714696,194571,11092,10
556449,24901,877,10
8503729,66130,8355,24
3091835,107372,6720,20
4810100,186872,18573,10
2732190,101339,10447,26
7554553,263150,14360,1
649426,2296,866,17
39261165,619436,38782,10
5682749,208203,15070,10
4537299,40835,771,10
20792717,659969,51328,10
7895979,637745,61577,22
1582977,37574,2589,15
1011768,58597,3888,22
1047484,47454,3925,24
10034956,353065,143212,20
17645543,432025,41624,10
1253169,35306,2560,24
3415118,69643,3392,10
8918340,147575,4637,10
4976492,57355,6515,1
3391215,335636,49072,23
671851,34448,2235,26
7568185,344271,45591,24
13459161,345343,19888,1
1094988,38381,2750,26
5238688,35769,7182,24
4612583,116260,14254,24
21173273,138996,15360,10
3799790,306037,52695,26
1982323,22768,4149,25
1363177,64888,1813,24
1217755,98759,27873,23
2613452,84458,7935,28
10133947,160160,24976,24
748282,25397,768,1
6919560,142270,17338,28
4705269,240989,23357,27
4012186,82312,9481,26
2421584,49501,2507,10
7547432,444203,40677,20
4867664,46608,5805,24
15346180,551373,27094,24
21888660,347563,29748,24
10565823,123054,5746,10
54863912,922355,41774,1
594004,4470,1195,17
1504564,32430,6105,20
8282095,159080,28480,24
2474393,135476,33396,20
958408,47103,2831,22
454950,7769,2080,20
940063,62208,3244,26
1599870,24200,6787,25
2338402,307354,87691,1
274294,7285,2268,24
3607555,208213,14450,10
1457433,55028,6793,22
2013900,54669,4470,26
10053872,369149,44588,10
1150627,9737,6344,17
4828980,93057,13526,24
724963,35342,1943,24
1092534,59225,2014,24
3918026,26194,3313,1
1227495,46556,87199,24
462744,7368,329,24
546821,44413,4402,10
1299177,99066,13647,10
718017,20558,1466,23
2566684,242899,14722,23
18540761,426229,43668,24
116841,6767,403,10
1416267,72220,13485,1
621100,13749,1395,25
309897,16720,1097,27
3450879,82599,7808,24
1869710,40954,3013,23
2542324,71697,3725,26
2220243,130808,16691,22
383865,9769,703,24
4216551,57817,7650,24
1064581,71118,3813,10
854840,45155,5187,1
2394545,236984,22704,10
3824432,71392,5966,24
811955,10134,2196,26
1987650,10168,1212,10
3693414,89889,7685,26
25108478,1202474,67453,10
31505838,1967904,311516,22
5080745,230481,24339,24
18754010,221056,44801,1
11685298,211632,38538,1
12893170,430074,37285,17
344380,3755,399,24
626097,53214,4201,10
964336,7581,2432,24
1910472,43556,6925,24
9032972,78784,0,28
2077018,14577,1860,1
4656429,200994,90979,20
3122667,111500,7265,10
857768,87842,5036,10
792613,9720,413,24
869875,34483,2700,10
488212,21632,1830,26
1325835,30896,5068,24
4535708,52410,0,24
361234,18704,1609,24
1018694,20046,4249,24
1136000,29253,4559,19
4095313,97460,7598,24
7113139,172179,20775,24
4063002,98614,9008,22
735127,33315,7250,28
3273024,108388,11681,20
2428264,37549,4435,10
2048752,210771,18844,10
2182545,32094,4539,23
1236724,21542,18071,24
22327368,879815,76471,10
1139752,20861,1592,24
1105028,55783,7425,26
2622041,133260,11798,10
11837095,1799861,155797,10
5256565,189993,13207,22
4146825,100333,9889,23
14773452,374443,11999,10
1386148,40397,4747,23
697836,28522,1162,10
990072,22678,2486,28
1314001,73146,4256,10
5690999,159196,9052,26
612862,9649,958,24
1203673,13059,388,10
1056954,28861,4600,28
587424,52572,3764,10
5144180,2583,554,1
3182327,84075,7546,23
78580312,1695869,96118,10
668467,37199,2935,27
7828415,351315,24181,26
575277,16403,852,23
1618480,120207,20650,28
1594677,33743,2022,24
9615926,227155,59456,20
38541828,761367,76068,24
434947,14126,2857,27
1066818,4614,7386,24
7171543,180006,50630,22
752596,6251,7964,17
391311,11726,677,10
4157021,109002,8726,10
648334,12176,993,24
1460228,115948,19780,24
795321,21274,682,22
1884566,58188,6061,1
1017151,46351,2700,17
2279713,191117,13835,26
2186588,67210,6367,26
976419,36579,1911,10
5374105,129268,21846,1
2650189,62467,8422,24
309069,1256,376,24
2106500,89421,12510,24
711925,17673,3663,24
1034377,39604,1775,1
1402977,8899,2446,17
10818934,1131462,69409,10
1664258,26238,5346,22
6007874,162751,18515,1
3768800,73719,23081,23
3965672,63786,7476,15
972593,57681,4735,26
1318025,73981,7648,23
3364192,90889,29551,22
1646649,36342,3365,24
1640865,39529,15420,24
1342774,57577,6481,26
1342862,55996,22872,23
639626,6122,496,23
996462,13868,1139,24
27794763,438399,25126,10
5378670,173447,14032,10
733333,14628,418,10
2427962,88406,15542,10
1701179,76915,18091,20
2690239,137733,7286,10
3351836,162098,15357,23
6088706,217946,22459,10
1427286,73320,6029,26
2197816,102734,2637,24
1964514,40641,1430,10
20089653,623095,37710,10
318961,7711,1238,20
15519728,506022,25866,10
749794,27661,909,10
577148,6489,482,23
5697145,31594,15746,15
12435705,278151,11346,23
1957752,49715,7981,24
1670278,13894,4666,24
2168881,128910,6601,27
36159034,799886,36492,10
1844600,45184,4748,28
1103540,18990,2166,15
2279388,46492,1154,10
1971467,19712,3470,24
3756259,195392,11143,10
563459,25025,878,10
8534145,66248,8363,24
4856683,187627,18590,10
3117198,108234,6731,20
2763416,101597,10506,26
7794224,264233,14463,1
40161154,622991,38944,10
5783839,209087,15108,10
4800994,42090,786,10
21700755,665972,51695,10
8020990,640591,61927,22
1616933,37784,2598,15
1021063,58806,3903,22
1053370,47665,3943,24
10122917,354535,143806,20
18060400,436528,41943,10
1258140,35379,2564,24
4094029,74956,3527,10
9297752,149441,4690,10
5018556,57650,6519,1
3412175,336600,49132,23
676050,34560,2242,26
7694002,348154,46077,24
13551003,346313,19913,1
1099799,38581,2751,26
5247153,35833,7218,24
4643574,116581,14279,24
21846890,140065,15397,10
3808877,306382,52711,26
1384436,65570,1820,24
1985486,22774,4151,25
1232320,99390,27977,23
2622766,84604,7962,28
10330588,162696,25212,24
750792,25424,769,1
6980540,143452,17429,28
2341772,140374,33760,20
846887,5758,1539,17
1924828,37927,6901,20
669641,52938,7608,26
2888567,143368,35590,20
9100555,168716,30184,24
1146190,52408,3176,22
639311,9818,2735,20
1377087,81564,4273,26
1193623,35386,2014,26
1951772,27916,7810,25
2635506,325638,93258,1
317208,7844,2547,24
3945041,216378,14998,10
1582468,57656,7032,22
11501355,400867,48100,10
1215945,10083,6475,17
853664,37264,2140,24
5127281,95450,13873,24
1289326,64960,2277,24
4238781,27641,3491,1
515246,7991,335,24
1253843,47073,88066,24
592787,45839,4561,10
1398234,101670,13838,10
2794274,253530,15306,23
765853,21306,1505,23
19258901,431582,44116,24
1488740,74118,13902,1
673657,14433,1445,25
332002,17462,1158,27
3611658,85141,7969,24
2995154,82177,4257,26
1950249,42151,3061,23
2262191,132011,16754,22
136643,7297,435,10
409436,10461,759,24
4337854,58859,7780,24
1150422,74853,3968,10
2506097,241021,22975,10
887074,45833,5283,1
831731,10396,2234,26
3971335,73610,6092,24
2234471,10425,1257,10
3812642,91885,7815,26
26232205,1217900,67866,10
32011484,1981942,313621,22
5151337,232218,24488,24
18968433,222572,45012,1
11938515,212985,38722,1
13063373,431851,37482,17
348679,3784,400,24
661650,53974,4224,10
989384,7688,2438,24
1933415,43809,6974,24
9049098,78890,0,28
2101725,14687,1856,1
3212896,112515,7207,10
888402,88686,5038,10
800359,9773,423,24
896725,34892,2707,10
498344,21861,1830,26
1336144,30996,5075,24
4560055,52582,0,24
364352,18769,1609,24
1034435,20184,4255,24
1153586,29513,4574,19
4133297,97950,7607,24
7126700,172299,20775,24
4102359,99166,9056,22
739599,33409,7265,28
3317639,109026,11712,20
2488347,37921,4453,10
2062781,211202,18916,10
2205615,32241,4545,23
1240707,21584,18144,24
22702676,884549,76683,10
1154125,20982,1592,24
1110416,55902,7449,26
2710974,134370,11875,10
11939674,1802248,156003,10
5296003,190455,13256,22
4198238,100813,9940,23
15362601,381951,12219,10
1391651,40489,4760,23
723978,28817,1182,10
994825,22752,2487,28
1288220,13532,387,10
1330965,73503,4273,10
5789599,160367,9097,26
629707,9806,968,24
1064100,29026,4625,28
593710,52702,3765,10
5147118,2596,555,1
3205037,84378,7554,23
80606384,1710294,96578,10
678130,37342,2943,27
7901227,353323,24345,26
576608,16417,853,23
1621625,120318,20663,28
1603556,33852,2031,24
9652505,227434,59520,20
38687242,762949,76100,24
436534,14186,2864,27
1067281,4615,7384,24
7276920,180775,50918,22
757713,6272,7982,17
4206357,109643,8740,10
400509,11856,715,10
660862,12354,998,24
1466902,116215,19812,24
799475,21370,691,22
1890769,58266,6075,1
1019271,46449,2700,17
2289818,191624,13853,26
2192971,67317,6381,26
995279,36794,1924,10
5389629,129481,21852,1
2656281,62514,8424,24
310183,1258,375,24
2118532,89823,12519,24
715054,17709,3662,24
1043229,39760,1781,1
1404804,8904,2446,17
10884933,1132836,69548,10
1670818,26286,5355,22
6031076,163097,18539,1
3790073,73996,23155,23
3978225,63939,7498,15
974058,57729,4737,26
1325250,74174,7679,23
3379566,91013,29604,22
1655978,36441,3366,24
1644215,39565,15422,24
1346501,57665,6496,26
1347273,56104,22891,23
642275,6157,496,23
998459,13889,1139,24
28108503,440269,25215,10
5449624,174461,14083,10
743121,14680,418,10
2453022,88675,15562,10
1709668,76991,18095,20
2704660,138009,7286,10
6279791,219351,22531,10
3356784,162187,15376,23
1442120,73724,6051,26
2210795,103057,2631,24
1988210,40731,1430,10
20262259,624411,37786,10
319681,7732,1238,20
15650308,507462,25894,10
758150,27772,910,10
578697,6501,483,23
5750714,31930,15978,15
12453063,278324,11359,23
1967660,49873,8042,24
1675288,13916,4662,24
2181600,129057,6632,27
36650703,804164,36704,10
1855208,45408,4771,28
1113040,19200,2197,15
2314135,46738,1154,10
1975768,19731,3472,24
3766328,195543,11157,10
566069,25078,879,10
8548321,66287,8371,24
4868663,187823,18576,10
3163697,108889,6751,20
7877679,264546,14504,1
40399656,623766,39035,10
5814766,209333,15113,10
4894083,42538,791,10
21888035,667068,51775,10
8052342,641231,61948,22
1625030,37831,2605,15
1024052,58862,3904,22
1055165,47708,3954,24
10148824,354930,143964,20
18159281,437609,42019,10
1259904,35398,2565,24
4176359,75792,3557,10
9380729,149806,4690,10
5026759,57696,6521,1
3419284,336855,49151,23
677648,34592,2244,26
7719362,348888,46225,24
13576077,346586,19926,1
1101782,38633,2756,26
5249452,35844,7219,24
4654027,116674,14279,24
21957640,140214,15418,10
3811648,306473,52719,26
1390895,65779,1829,24
1987241,22785,4158,25
1236919,99533,28003,23
2624803,84632,7957,28
10381263,163325,25323,24
751768,25434,769,1
6995168,143678,17444,28
3483553,23725,462,20
6173038,90478,7726,20
2106397,24694,3853,24
670902,52024,7176,23
509062,8667,672,24
888895,37218,2584,23
380532,14644,2200,24
4239111,131431,21844,20
716521,23381,2871,24
3769704,182227,43003,20
4929812,211620,24580,20
1859909,351531,26907,10
1052924,36438,8398,20
978409,53578,11281,20
746980,6918,4662,17
206975,4233,293,24
1729107,45820,7779,20
1969012,55567,14202,20
3291375,237975,23787,23
1079990,6482,1826,17
2315639,42264,7462,20
976205,64960,8650,26
2108182,115922,6072,26
1398289,60811,3491,22
3323009,150997,37779,20
856610,11874,3389,20
10623316,184164,32451,24
1454399,40524,2214,26
2436401,33232,8812,25
3078614,355173,100948,1
379162,8806,3094,24
4517372,228589,16025,10
14555966,462872,53949,10
1713979,61199,7380,22
1061784,40492,2384,24
1592523,75694,2663,24
5521865,98406,14244,24
4795716,30035,3722,1
617293,9111,345,24
1291035,47762,89296,24
706043,50888,4819,10
1584165,106988,14289,10
3158153,271111,16349,23
863852,23337,1583,23
372604,18895,1247,27
741829,15368,1506,25
20771856,440493,44778,24
1607890,77299,14484,1
3897602,90141,8297,24
3732949,98458,4879,26
2047272,43554,3130,23
439518,11186,806,24
161782,7920,459,10
2338108,134364,16917,22
4479383,60530,7935,24
1321512,81998,4244,10
2819592,251726,23573,10
861149,10779,2333,26
943327,46846,5403,1
4250028,77457,6342,24
2738667,11103,1322,10
29352549,1260090,69234,10
3995515,94730,7997,26
32707226,2004753,316684,22
5266277,235199,24796,24
19379243,225272,45526,1
12367711,215332,38960,1
13368141,436222,37961,17
353746,3816,436,24
747933,55666,4324,10
1026639,7922,2449,24
8898755,79083,0,28
2142311,14864,1872,1
967702,90618,5088,10
3482253,115510,7287,10
966979,35821,2762,10
508683,22124,1842,26
1350457,31182,5082,24
4607700,52934,0,24
369393,18935,1621,24
1055023,20409,4280,24
1178170,29940,4625,19
4183650,98635,7661,24
7148155,172484,20818,24
4170985,100146,9086,22
747905,33599,7281,28
3379826,110186,11752,20
2602844,38521,4506,10
2090755,212465,18983,10
2244805,32505,4551,23
1246158,21657,18253,24
23503231,894107,77250,10
1183536,21280,1616,24
1155914,56790,7552,26
2929319,136677,11984,10
12177960,1807854,156178,10
5432117,191828,13417,22
17272904,406154,12658,10
4294717,101831,10010,23
1401875,40667,4770,23
796291,29593,1194,10
1493863,14618,382,10
1003932,22928,2499,28
1373845,74359,4290,10
660857,10193,1009,24
5958796,162064,9189,26
1073408,29281,4655,28
608528,52966,3771,10
5155354,2620,557,1
85159766,1747201,98163,10
8036027,357511,24552,26
687262,37594,2949,27
579495,16461,855,23
1626422,120505,20686,28
1625701,34158,2037,24
9722854,228117,59653,20
39391109,768893,76352,24
439441,14269,2874,27
1068614,4617,7386,24
7476436,182463,51523,22
774151,6359,8065,17
427426,12113,726,10
4317047,110836,8833,10
687934,12723,1033,24
1507604,118723,20144,24
807143,21551,691,22
2711851,79907,3012,22
1902792,58420,6101,1
1022658,46625,2707,17
2313221,192869,14024,26
2207521,67660,6386,26
1047613,37361,1941,10
5416090,129907,21887,1
2667888,62645,8445,24
315429,1272,386,24
2140023,90636,12574,24
720070,17796,3658,24
1057410,40042,1782,1
1408584,8911,2448,17
596062,21629,3512,24
11056904,1136080,69662,10
1684298,26377,5362,22
6063194,163812,18616,1
3826316,74555,23319,23
4005156,64209,7538,15
977141,57828,4748,26
1338374,74513,7715,23
3406936,91271,29714,22
1651657,39645,15440,24
1353656,57819,6507,26
1355404,56275,22976,23
648487,6217,496,23
1003831,13970,1148,24
28921705,445594,25432,10
5618786,176793,14191,10
2508532,89350,15611,10
776417,14846,420,10
1725368,77163,18172,20
2746435,138837,7334,10
6732593,222910,22710,10
3367242,162408,15394,23
1467286,74591,6051,26
2246533,104089,2651,24
2064383,41026,1422,10
20745443,627978,37898,10
320992,7755,1239,20
16013474,511402,25973,10
783154,28007,926,10
582372,6533,484,23
5836239,32431,16331,15
1988132,50232,8139,24
1685312,13948,4664,24
2207247,129365,6655,27
37824778,814944,37306,10
1883371,45888,4840,28
1133518,19641,2223,15
2427599,47445,1153,10
1984759,19796,3474,24
3787506,195963,11180,10
8570085,66379,8372,24
4894804,188355,18607,10
3202761,109500,6765,20
8004395,265074,14532,1
40870858,625510,39146,10
5876761,209828,15129,10
5111890,43469,789,10
22421377,670124,52013,10
8123734,642847,62166,22
1644221,37943,2638,15
1029290,58980,3931,22
1058805,47810,3972,24
5590430,192037,13030,1
10203571,355740,144260,20
18410569,440004,42189,10
4445470,78374,3628,10
9652709,150873,4696,10
5051093,57904,6522,1
3430539,337332,49180,23
7782373,350735,46418,24
13619534,347100,19977,1
